Architecture,Image,Method,Z_Source,Loss_Type,Huber_Delta,TV_Weight,PSNR,SSIM,MS-SSIM,VIF,NMSE,HFEN
convdecoder,file1000033.h5,Zero-filled,n/a,n/a,n/a,n/a,28.509263611563533,0.7224549086202257,0.9068324565887451,0.4508742756299143,0.015448629203748733,0.8101323082998746
convdecoder,file1000033.h5,"ConvDecoder (random weights, 10000 iter)",uniform,huber,0.03487,1.212e-05,32.595088509634984,0.7677996668996268,0.9639051556587219,0.8472686042309695,0.006029863203184495,0.43860041552487883
convdecoder,file1000041.h5,Zero-filled,n/a,n/a,n/a,n/a,20.917400601760292,0.6175789243568179,0.8319800496101379,0.4984803297937983,0.08354432403512455,0.7165617153317546
