Architecture,Image,Method,Z_Source,Loss_Type,Huber_Delta,TV_Weight,PSNR,SSIM,MS-SSIM,VIF,NMSE,HFEN
convdecoder_dcse,file1000031.h5,"ConvDecoder-A (k=5, guided init, 1000 iter)",uniform,huber,0.08586,9.048e-06,31.997986266662657,0.8191234001599973,0.9575695395469666,0.8422381172071641,0.009165554240563114,0.44728953215396006
convdecoder_dcse,file1000033.h5,"ConvDecoder-A (k=5, guided init, 1000 iter)",uniform,huber,0.08586,9.048e-06,33.92128451921475,0.8820781718676103,0.96788090467453,0.7636574465777246,0.004475499885048691,0.424124012413974
convdecoder_dcse,file1000073.h5,"ConvDecoder-A (k=5, guided init, 1000 iter)",uniform,huber,0.08586,9.048e-06,28.121745579762308,0.8509761102749291,0.9473955631256104,0.7942949279166749,0.024157648936355147,0.3784664117148518
convdecoder_dcse,file1000107.h5,"ConvDecoder-A (k=5, guided init, 1000 iter)",uniform,huber,0.08586,9.048e-06,29.030622346018667,0.8495245056217692,0.963557243347168,0.9534330483575215,0.010751790509963083,0.3831303082856378
