Architecture,Image,Method,Z_Source,Loss_Type,Huber_Delta,TV_Weight,PSNR,SSIM,MS-SSIM,VIF,NMSE,HFEN
convdecoder_dcse,file1000031.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,29.94863419067247,0.8264350645607056,0.9558494687080383,0.9418608105135865,0.01469244046034784,0.39603596923146783
convdecoder_dcse,file1000033.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,37.476222359335424,0.915360645871918,0.9846363067626953,0.9088592132807787,0.0019740028088357374,0.2557844287744742
convdecoder_dcse,file1000071.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,29.221443327403477,0.8516300153573759,0.957802414894104,0.9458700189763544,0.019660946090462914,0.4267393258008954
convdecoder_dcse,file1000073.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,34.54664840565159,0.8765346671866212,0.9734393954277039,0.8591302816025083,0.005502554885473017,0.302208524833457
convdecoder_dcse,file1000107.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,31.471104546724455,0.8718005740421855,0.9737709164619446,0.9899741772244971,0.0061296061988681694,0.3008003901780277
convdecoder_dcse,file1000108.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,40.16456028085612,0.9499973275303293,0.9901975393295288,0.9711999124774598,0.0019709692490250522,0.22027560725383577
convdecoder_dcse,file1000243.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,30.111808048877457,0.8206214855968208,0.9537855982780457,0.7528814852819143,0.009622037711154283,0.2955421851780846
convdecoder_dcse,file1000264.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,30.49744042966146,0.8499584080504017,0.956660807132721,0.9578511943840938,0.01250153567503368,0.5408024606220017
convdecoder_dcse,file1000277.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,36.506587440342074,0.9073782266368414,0.9766324758529663,0.8331453593209492,0.003657812488031041,0.30839853550052365
convdecoder_dcse,file1000308.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,33.05594311306477,0.8479148505089351,0.9675230979919434,0.8632496137187067,0.007053950985842687,0.32013292648640845
convdecoder_dcse,file1000389.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,34.08053954363305,0.8900177651896648,0.9689252972602844,0.9064437663944251,0.0038069510219377735,0.256402976000012
convdecoder_dcse,file1000464.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,32.59267273982366,0.883811567941176,0.9644579291343689,0.8880280161894359,0.005737479552868967,0.3445103811936346
convdecoder_dcse,file1000477.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,34.50629640967368,0.9039140067054351,0.9801044464111328,0.9124434004250983,0.003534853301525354,0.23398793867835427
convdecoder_dcse,file1000635.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,30.820823774168097,0.8348584678230412,0.9536688327789307,0.7131695259814631,0.0069227982316788445,0.42657514026302085
convdecoder_dcse,file1000660.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,31.291242143972745,0.8427937264575004,0.9580848813056946,0.9130834589001193,0.007204764158571855,0.28405333975497454
convdecoder_dcse,file1000735.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,33.00479713728429,0.8828765303541192,0.9736009240150452,0.8511769837139216,0.00575510586295403,0.32550014531462135
convdecoder_dcse,file1000759.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,32.6136991127545,0.8509564326673267,0.9651938080787659,0.8851365759497364,0.004716071449081148,0.231656410302036
convdecoder_dcse,file1000831.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,37.08584801638373,0.917775889013366,0.9799372553825378,0.8592572531880843,0.003226202678082058,0.2693361293200009
convdecoder_dcse,file1000842.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,35.277211126744234,0.8854665580815941,0.9774508476257324,0.917866824614426,0.006257637446392892,0.3054783761287928
convdecoder_dcse,file1001064.h5,"ConvDecoder-A (k=3, guided init, 1500 iter)",uniform,huber,0.1192,1.177e-05,34.494289046887786,0.8775831930386933,0.9719597101211548,0.9234437379529415,0.004367234292320903,0.23957094861965814
