Architecture,Image,Method,Z_Source,Loss_Type,Huber_Delta,TV_Weight,PSNR,SSIM,MS-SSIM,VIF,NMSE,HFEN
convdecoder_dcse,file1000033.h5,Zero-filled,n/a,n/a,n/a,n/a,28.29546024007813,0.7735666475174386,0.9003075361251831,0.4215580700694781,0.016346469866715996,0.7891757413355713
convdecoder_dcse,file1000033.h5,"ConvDecoder (random weights, 10000 iter)",uniform,huber,0.1122,0.0003052,35.80911650685469,0.8967871224917789,0.9776829481124878,0.8684225067029598,0.0028977328991986627,0.34059742677686977
convdecoder_dcse,file1000041.h5,Zero-filled,n/a,n/a,n/a,n/a,22.01334911704319,0.6989538268111127,0.868602991104126,0.4695557425731641,0.06545965476685699,0.7389249976151716
convdecoder_dcse,file1000041.h5,"Run A: random init, 10000 iter",uniform,huber,0.1122,0.0003052,33.10416045953529,0.8578612504307864,0.9651528596878052,0.9009880651634237,0.005092049024815715,0.2910484139761203
