Architecture,Image,Method,Z_Source,Loss_Type,Huber_Delta,TV_Weight,PSNR,SSIM,MS-SSIM,VIF,NMSE,HFEN
convdecoder_dcse,file1000041.h5,"ConvDecoder-A (k=10, guided init, 1000 iter)",uniform,huber,0.02327,5.865e-05,33.4775525678006,0.87437936026447,0.966599702835083,0.8328031649972386,0.004672543631444792,0.2926370034614767
