Architecture,Image,Method,Z_Source,Loss_Type,Huber_Delta,TV_Weight,PSNR,SSIM,MS-SSIM,VIF,NMSE,HFEN
convdecoder_dcse,file1000031.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,31.481400878413112,0.8257684546598094,0.9546153545379639,0.8817305225530326,0.010323269630020582,0.37998594235661737
convdecoder_dcse,file1000033.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,36.166754125892325,0.8994510838389138,0.9790660738945007,0.8773692392018608,0.0026686682556748375,0.3169731994336737
convdecoder_dcse,file1000071.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,30.918950484170992,0.8672663742028257,0.970413863658905,0.966281357660794,0.013300062955679986,0.3768641945869844
convdecoder_dcse,file1000073.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,33.726282110139806,0.8930249622584764,0.9805409908294678,0.9826945790742357,0.006646622489279239,0.2430719520420141
convdecoder_dcse,file1000107.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,30.669162825394892,0.8626196767413975,0.9716902375221252,0.9989430025386061,0.00737270311410672,0.35512595391833424
convdecoder_dcse,file1000108.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,39.34793930864365,0.9440703308350731,0.9866647720336914,0.9576043650684724,0.002378712450377975,0.2710480054051073
convdecoder_dcse,file1000243.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,31.626628949447003,0.834986588382475,0.9600408673286438,0.8065477233100664,0.006788674168358502,0.27694402616542035
convdecoder_dcse,file1000264.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,32.32441076899909,0.8591127029967518,0.9683184027671814,0.8118557783960213,0.008208547782987042,0.5290585043788462
convdecoder_dcse,file1000277.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,37.54931063403062,0.9190542574904781,0.9820960164070129,0.8768998743735038,0.0028770613242105965,0.25344764290897903
convdecoder_dcse,file1000308.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,32.19833222053703,0.8469911988338888,0.9652202725410461,0.8899450845752523,0.008593963936978167,0.3316951191346626
convdecoder_dcse,file1000389.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,33.84251320611875,0.8754238399200909,0.966504693031311,0.7826760210884695,0.00402142453461075,0.3200159090470436
convdecoder_dcse,file1000464.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,34.8918144814634,0.8948294195838357,0.974389910697937,0.8867312234922816,0.0033791461576836786,0.3117313754237141
convdecoder_dcse,file1000477.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,34.18955966211411,0.9038716126674883,0.9808325171470642,0.9553680682931919,0.0038022885329162,0.23211380927431632
convdecoder_dcse,file1000635.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,33.5532652658794,0.8828921729283239,0.9743402600288391,0.8667782873740225,0.003690094811903013,0.29085075389885745
convdecoder_dcse,file1000697.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,37.41702277413995,0.9181639405495539,0.9842603802680969,0.9291358952326304,0.0027548128046833427,0.3355441415049337
convdecoder_dcse,file1000735.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,32.10967072721206,0.8517928032325239,0.9607821702957153,0.8994427449546936,0.007072386031695197,0.4562729782702306
convdecoder_dcse,file1000759.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,33.050363778741996,0.8604176776631741,0.9674816131591797,0.8902949864174081,0.004264949660157428,0.24051927529251121
convdecoder_dcse,file1000831.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,37.498030131336044,0.9213019296847486,0.9818419814109802,0.8782913072377428,0.002934090031452337,0.26037388986793925
convdecoder_dcse,file1000842.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,35.69602310638102,0.8914372062537257,0.9810017943382263,0.9451332685811715,0.005682365953081784,0.26476890639006123
convdecoder_dcse,file1001064.h5,"ConvDecoder-A (k=3, guided (different_images), 1500 iter, weighted, complex-domain)",uniform,huber,0.1246,1.177e-05,33.25305507204949,0.8748691821316342,0.9694135785102844,0.9540495706316853,0.005812057322462423,0.2419605590877032
